Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),THERMAL ZONE 1:Zone People Occupant Count [](Hourly),THERMAL ZONE 1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),THERMAL ZONE 1:Zone Thermal Comfort ASHRAE 55 Simple Model Summer Clothes Not Comfortable Time [hr](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) 
 07/14  17:00:00,28.116666666666664,292.4166666666667,221.5,2.4000000000000004,20.5,20.5,0.9999999999999999,465.3770947586009 
 07/14  18:00:00,27.349999999999998,214.25,207.75,0.0,20.5,20.5,0.0,504.8812090885049 
 07/14  19:00:00,27.275000000000002,139.08333333333334,121.08333333333333,0.0,20.5,20.5,0.0,534.6415677999233 
 07/14  20:00:00,27.458333333333332,47.55555555555555,49.55555555555555,0.0,20.5,20.5,0.0,550.6041975032502 
 07/14  21:00:00,26.041666666666668,0.0,0.0,0.0,21.822176144208218,22.0,0.0,61.37410710447909 
 07/14  22:00:00,23.366666666666664,0.0,0.0,0.0,21.99999999999689,22.0,0.0,94.20061623660484 
 07/14  23:00:00,22.025000000000002,0.0,0.0,0.0,22.0,22.0,0.0,92.17625012060678 
 07/14  24:00:00,21.666666666666668,0.0,0.0,0.0,22.0,22.0,0.0,78.1295899670305 
 07/15  01:00:00,19.108333333333334,0.0,0.0,0.0,22.178240735280827,23.0,0.0,0.0 
 07/15  02:00:00,17.166666666666668,0.0,0.0,0.0,22.063114625889195,23.0,0.0,0.0 
 07/15  03:00:00,16.591666666666665,0.0,0.0,0.0,21.89106542083277,23.0,0.0,0.0 
 07/15  04:00:00,17.933333333333334,0.0,0.0,0.0,21.73708418542734,23.0,0.0,0.0 
 07/15  05:00:00,18.575,2.9999999999999996,31.499999999999996,0.0,21.61756833735909,23.0,0.0,0.0 
 07/15  06:00:00,17.966666666666665,24.833333333333332,225.41666666666666,0.0,21.507147342889997,23.0,0.0,0.0 
 07/15  07:00:00,17.974999999999998,69.0,494.4166666666667,0.0,21.425347524794194,23.0,0.0,0.0 
 07/15  08:00:00,19.09166666666667,99.75,618.75,0.0,21.450008466051184,23.0,0.0,0.0 
 07/15  09:00:00,21.608333333333334,118.0,710.8333333333334,4.199999999999999,21.587635222215653,23.0,0.9999999999999999,0.0 
 07/15  10:00:00,25.058333333333337,130.0,780.3333333333334,4.199999999999999,18.88970450241169,19.0,0.9999999999999999,655.193366323995 
 07/15  11:00:00,26.775000000000002,206.16666666666666,677.5,4.199999999999999,18.99999997715337,19.0,0.9999999999999999,523.057408154367 
 07/15  12:00:00,27.425,414.5833333333333,288.1666666666667,4.199999999999999,18.999999999999975,19.0,0.9999999999999999,537.1195410748525 
 07/15  13:00:00,27.683333333333334,481.8333333333333,138.33333333333334,2.4000000000000004,20.36602177006839,20.5,0.9999999999999999,206.4091552326694 
 07/15  14:00:00,27.71666666666667,438.9166666666667,256.25,2.4000000000000004,20.499999999999,20.5,0.9999999999999999,336.44656475662373 
 07/15  15:00:00,28.441666666666666,381.75,310.3333333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,392.1699636878091 
 07/15  16:00:00,28.724999999999998,370.6666666666667,193.66666666666666,2.4000000000000004,20.5,20.5,0.9999999999999999,427.3026922161401 
 07/15  17:00:00,28.71666666666667,298.4166666666667,201.33333333333334,2.4000000000000004,20.5,20.5,0.9999999999999999,486.99468643592303 
 07/15  18:00:00,28.858333333333334,205.08333333333334,253.25,0.0,20.5,20.5,0.0,557.1147873795131 
 07/15  19:00:00,28.55,132.83333333333334,190.66666666666666,0.0,20.5,20.5,0.0,607.7149854136234 
 07/15  20:00:00,28.066666666666666,46.94444444444445,83.8888888888889,0.0,20.5,20.5,0.0,617.366332818723 
 07/15  21:00:00,26.616666666666664,0.0,0.0,0.0,21.852810913743127,22.0,0.0,105.88965412423788 
 07/15  22:00:00,23.891666666666666,0.0,0.0,0.0,21.99999999999999,22.0,0.0,137.12336119906345 
 07/15  23:00:00,21.783333333333335,0.0,0.0,0.0,21.999999999999996,22.0,0.0,132.94121376912383 
 07/15  24:00:00,20.616666666666667,0.0,0.0,0.0,22.0,22.0,0.0,114.42154741422519 
 07/16  01:00:00,19.675,0.0,0.0,0.0,20.9759522961163,21.0,0.0,305.2662102807403 
 07/16  02:00:00,19.008333333333333,0.0,0.0,0.0,20.99999999725917,21.0,0.0,218.53816384470724 
 07/16  03:00:00,18.391666666666666,0.0,0.0,0.0,21.0,21.0,0.0,166.7718395862644 
 07/16  04:00:00,17.866666666666667,0.0,0.0,0.0,21.0,21.0,0.0,125.20059580168281 
 07/16  05:00:00,17.7,3.1666666666666665,29.166666666666668,0.0,21.0,21.0,0.0,92.87071068478652 
 07/16  06:00:00,17.7,27.25,201.41666666666666,0.0,21.0,21.0,0.0,78.2800069446359 
 07/16  07:00:00,18.400000000000002,78.41666666666667,423.5,0.0,21.0,21.0,0.0,75.5918483679692 
 07/16  08:00:00,20.008333333333333,110.0,566.8333333333334,0.0,21.0,21.0,0.0,93.56944829262748 
 07/16  09:00:00,22.375,129.83333333333334,669.3333333333334,0.0,21.0,21.0,0.0,120.49352060225625 
 07/16  10:00:00,25.483333333333334,166.08333333333334,683.1666666666666,0.0,21.0,21.0,0.0,160.65959737249273 
 07/16  11:00:00,27.599999999999998,220.5,632.9166666666666,0.0,21.0,21.0,0.0,205.48604397953613 
 07/16  12:00:00,28.858333333333334,216.16666666666666,689.3333333333334,0.0,21.0,21.0,0.0,245.25611292260905 
 07/16  13:00:00,29.691666666666666,190.25,762.0,0.0,21.0,21.0,0.0,283.5494696558307 
 07/16  14:00:00,30.308333333333334,228.66666666666666,673.75,0.0,21.0,21.0,0.0,320.7823934800035 
 07/16  15:00:00,31.008333333333336,302.0,469.5,0.0,21.0,21.0,0.0,367.50027672029387 
 07/16  16:00:00,30.600000000000005,362.1666666666667,166.58333333333334,0.0,21.0,21.0,0.0,411.5475508455736 
 07/16  17:00:00,27.708333333333332,271.5833333333333,31.916666666666668,0.0,21.0,21.0,0.0,419.5458629993854 
 07/16  18:00:00,25.3,166.33333333333334,8.583333333333334,0.0,21.0,21.0,0.0,400.61069379503965 
 07/16  19:00:00,25.149999999999995,86.58333333333333,4.333333333333333,0.0,21.0,21.0,0.0,391.7935745963723 
 07/16  20:00:00,25.05,28.666666666666668,2.5833333333333335,0.0,21.0,21.0,0.0,389.6649056654269 
 07/16  21:00:00,24.15833333333333,0.0,0.0,0.0,21.0,21.0,0.0,338.653740602506 
 07/16  22:00:00,23.46666666666667,0.0,0.0,0.0,21.0,21.0,0.0,310.0223803189853 
 07/16  23:00:00,23.008333333333336,0.0,0.0,0.0,21.0,21.0,0.0,281.73881399722563 
 07/16  24:00:00,22.741666666666664,0.0,0.0,0.0,21.0,21.0,0.0,252.44260628478983 
 07/17  01:00:00,22.291666666666668,0.0,0.0,0.0,21.0,21.0,0.0,220.54215359883986 
 07/17  02:00:00,21.59166666666667,0.0,0.0,0.0,21.0,21.0,0.0,187.0001258574266 
 07/17  03:00:00,20.95,0.0,0.0,0.0,21.0,21.0,0.0,154.31584653479518 
 07/17  04:00:00,20.466666666666665,0.0,0.0,0.0,21.0,21.0,0.0,122.60545356088892 
 07/17  05:00:00,20.008333333333333,4.166666666666667,1.6666666666666667,0.0,21.0,21.0,0.0,94.19098974848576 
 07/17  06:00:00,19.916666666666668,31.416666666666668,8.666666666666666,0.0,21.0,21.0,0.0,76.48639291690905 
 07/17  07:00:00,20.291666666666668,88.41666666666667,10.916666666666666,0.0,21.0,21.0,0.0,73.0933451179851 
 07/17  08:00:00,20.908333333333335,183.83333333333334,30.833333333333332,0.0,21.0,21.0,0.0,90.89790519624437 
 07/17  09:00:00,22.308333333333334,279.9166666666667,58.166666666666664,0.0,21.0,21.0,0.0,124.7512795776937 
 07/17  10:00:00,24.09166666666667,359.6666666666667,126.83333333333333,0.0,21.0,21.0,0.0,167.26609383064877 
 07/17  11:00:00,26.433333333333334,386.0833333333333,264.6666666666667,0.0,21.0,21.0,0.0,210.03663667947765 
 07/17  12:00:00,28.183333333333334,390.75,346.25,0.0,20.999999999999996,21.0,0.0,247.20166727641 
 07/17  13:00:00,28.89166666666667,407.5833333333333,341.00000000000006,0.0,21.0,21.0,0.0,278.4466805966778 
 07/17  14:00:00,28.458333333333332,446.4166666666667,234.41666666666666,0.0,21.0,21.0,0.0,306.11328782030165 
 07/17  15:00:00,27.708333333333332,438.6666666666667,135.66666666666666,0.0,21.0,21.0,0.0,326.9284202399952 
 07/17  16:00:00,26.50833333333334,367.9166666666667,57.666666666666664,0.0,21.0,21.0,0.0,335.8500982154647 
 07/17  17:00:00,26.325,240.66666666666666,13.083333333333334,0.0,21.0,21.0,0.0,334.7523924562021 
 07/17  18:00:00,26.933333333333334,143.0,4.5,0.0,21.0,21.0,0.0,325.87603676032245 
 07/17  19:00:00,27.15833333333333,82.41666666666667,3.6666666666666665,0.0,21.0,21.0,0.0,321.4625038523754 
 07/17  20:00:00,26.90833333333333,24.555555555555554,1.4444444444444444,0.0,21.0,21.0,0.0,312.9877203935767 
 07/17  21:00:00,26.116666666666664,0.0,0.0,0.0,21.0,21.0,0.0,274.02469331142817 
 07/17  22:00:00,24.708333333333332,0.0,0.0,0.0,21.0,21.0,0.0,247.9523955679475 
 07/17  23:00:00,23.416666666666668,0.0,0.0,0.0,21.0,21.0,0.0,221.1996666739011 
 07/17  24:00:00,22.766666666666666,0.0,0.0,0.0,21.0,21.0,0.0,197.09831690914245 
 07/18  01:00:00,22.308333333333337,0.0,0.0,0.0,21.6715697936139,23.0,0.0,0.0 
 07/18  02:00:00,21.983333333333334,0.0,0.0,0.0,21.88767342579489,23.0,0.0,0.0 
 07/18  03:00:00,21.84166666666667,0.0,0.0,0.0,21.88170478357472,23.0,0.0,0.0 
 07/18  04:00:00,21.391666666666666,0.0,0.0,0.0,21.807148947668534,23.0,0.0,0.0 
 07/18  05:00:00,20.866666666666667,4.999999999999999,5.833333333333333,0.0,21.691550568602622,23.0,0.0,0.0 
 07/18  06:00:00,20.641666666666666,39.0,31.916666666666668,0.0,21.60333662623928,23.0,0.0,0.0 
 07/18  07:00:00,20.833333333333332,108.91666666666667,41.916666666666664,0.0,21.57929668749261,23.0,0.0,0.0 
 07/18  08:00:00,20.825,196.66666666666666,101.58333333333333,0.0,21.65142390285958,23.0,0.0,0.0 
 07/18  09:00:00,20.7,247.75,270.9166666666667,4.199999999999999,21.803937398693915,23.0,0.9999999999999999,0.0 
 07/18  10:00:00,22.333333333333332,214.75,547.4166666666666,4.199999999999999,18.895273833076075,19.0,0.9999999999999999,706.0328804679606 
 07/18  11:00:00,24.316666666666666,216.25,639.5,4.199999999999999,18.999999956502354,19.0,0.9999999999999999,543.1954335297737 
 07/18  12:00:00,25.308333333333337,258.1666666666667,605.9166666666666,4.199999999999999,18.99999999999995,19.0,0.9999999999999999,522.3908915342051 
 07/18  13:00:00,26.066666666666666,284.5833333333333,575.75,2.4000000000000004,20.35493863371295,20.5,0.9999999999999999,177.29304987658202 
 07/18  14:00:00,25.816666666666666,268.3333333333333,594.9166666666666,2.4000000000000004,20.499999999999456,20.5,0.9999999999999999,283.8732832840963 
 07/18  15:00:00,25.458333333333332,301.6666666666667,469.8333333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,333.5251322544099 
 07/18  16:00:00,24.041666666666668,360.6666666666667,196.08333333333334,2.4000000000000004,20.5,20.5,0.9999999999999999,368.5853236871017 
 07/18  17:00:00,23.350000000000005,303.75,73.75,2.4000000000000004,20.5,20.5,0.9999999999999999,402.22548302780234 
 07/18  18:00:00,23.775000000000002,213.16666666666666,42.666666666666664,0.0,20.5,20.5,0.0,433.4491311627535 
 07/18  19:00:00,23.433333333333337,124.83333333333333,29.75,0.0,20.5,20.5,0.0,449.9522533516725 
 07/18  20:00:00,21.875,36.22222222222222,7.805555555555556,0.0,20.5,20.5,0.0,428.13032323732506 
 07/18  21:00:00,20.883333333333333,0.0,0.0,0.0,21.739306076635614,22.0,0.0,8.424186202635632 
 07/18  22:00:00,20.741666666666667,0.0,0.0,0.0,21.999999999522476,22.0,0.0,48.29223413635083 
 07/18  23:00:00,18.716666666666665,0.0,0.0,0.0,22.0,22.0,0.0,39.69426714069238 
 07/18  24:00:00,17.358333333333334,0.0,0.0,0.0,22.0,22.0,0.0,17.751054178494115 
 07/19  01:00:00,17.341666666666665,0.0,0.0,0.0,21.9868977365081,23.0,0.0,0.0 
 07/19  02:00:00,17.358333333333334,0.0,0.0,0.0,21.836573466174258,23.0,0.0,0.0 
 07/19  03:00:00,17.166666666666668,0.0,0.0,0.0,21.65924035446199,23.0,0.0,0.0 
 07/19  04:00:00,16.883333333333333,0.0,0.0,0.0,21.447152003137035,23.0,0.0,0.0 
 07/19  05:00:00,16.741666666666667,4.333333333333333,23.666666666666668,0.0,21.230695780431983,23.0,0.0,0.0 
 07/19  06:00:00,18.450000000000003,34.833333333333336,155.16666666666666,0.0,21.117497661516698,23.0,0.0,0.0 
 07/19  07:00:00,19.700000000000003,103.16666666666667,251.33333333333334,0.0,21.09832324103201,23.0,0.0,0.0 
 07/19  08:00:00,20.75,197.5,127.25,0.0,21.152342603208435,23.0,0.0,0.0 
 07/19  09:00:00,22.200000000000003,278.5833333333333,64.41666666666667,4.199999999999999,21.280617356892098,23.0,0.9999999999999999,0.0 
 07/19  10:00:00,22.816666666666663,331.9166666666667,34.75,4.199999999999999,18.882294509086446,19.0,0.9999999999999999,555.1152233417184 
 07/19  11:00:00,23.48333333333333,322.4166666666667,10.916666666666666,4.199999999999999,18.99999999948187,19.0,0.9999999999999999,418.1531732308452 
 07/19  12:00:00,23.724999999999998,263.66666666666663,2.5,4.199999999999999,19.0,19.0,0.9999999999999999,375.45389379516615 
 07/19  13:00:00,23.599999999999998,213.08333333333334,1.0833333333333333,2.4000000000000004,20.240311598828725,20.5,0.9999999999999999,24.214933659744393 
 07/19  14:00:00,23.89166666666667,176.16666666666666,0.8333333333333334,2.4000000000000004,20.499999999891696,20.5,0.9999999999999999,90.20254790637627 
 07/19  15:00:00,24.683333333333337,136.08333333333334,0.08333333333333331,2.4000000000000004,20.5,20.5,0.9999999999999999,114.42780299427966 
 07/19  16:00:00,25.15833333333333,138.91666666666666,0.16666666666666666,2.4000000000000004,20.5,20.5,0.9999999999999999,135.33239208972986 
 07/19  17:00:00,25.025000000000002,148.16666666666666,1.0833333333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,149.53922490475256 
 07/19  18:00:00,24.78333333333333,111.91666666666667,1.75,0.0,20.5,20.5,0.0,145.69625486254162 
 07/19  19:00:00,24.583333333333332,57.25,1.0833333333333333,0.0,20.5,20.5,0.0,129.8565014812348 
 07/19  20:00:00,23.741666666666664,17.77777777777778,0.638888888888889,0.0,20.5,20.5,0.0,112.48321854171279 
 07/19  21:00:00,22.616666666666664,0.0,0.0,0.0,20.858206304936612,22.0,0.0,0.0 
 07/19  22:00:00,21.90833333333333,0.0,0.0,0.0,20.961022276651452,22.0,0.0,0.0 
 07/19  23:00:00,21.583333333333332,0.0,0.0,0.0,20.95286925649033,22.0,0.0,0.0 
 07/19  24:00:00,21.208333333333332,0.0,0.0,0.0,20.908164468921637,22.0,0.0,0.0 
 07/20  01:00:00,20.708333333333332,0.0,0.0,0.0,20.834267835565413,23.0,0.0,0.0 
 07/20  02:00:00,20.150000000000002,0.0,0.0,0.0,20.741731013231693,23.0,0.0,0.0 
 07/20  03:00:00,19.900000000000002,0.0,0.0,0.0,20.633699948344617,23.0,0.0,0.0 
 07/20  04:00:00,19.491666666666667,0.0,0.0,0.0,20.521700144787903,23.0,0.0,0.0 
 07/20  05:00:00,18.675,4.499999999999999,3.3333333333333335,0.0,20.394415724254355,23.0,0.0,0.0 
 07/20  06:00:00,18.183333333333337,34.916666666666664,18.0,0.0,20.29466086779154,23.0,0.0,0.0 
 07/20  07:00:00,18.8,99.91666666666667,28.0,0.0,20.284836312747565,23.0,0.0,0.0 
 07/20  08:00:00,20.64166666666667,191.16666666666666,104.91666666666667,0.0,20.41699750555676,23.0,0.0,0.0 
 07/20  09:00:00,22.883333333333336,250.16666666666666,271.5833333333333,4.199999999999999,20.68785596534266,23.0,0.9999999999999999,0.0 
 07/20  10:00:00,25.724999999999998,307.3333333333333,320.1666666666667,4.199999999999999,18.882252837013862,19.0,0.9999999999999999,437.6393595084432 
 07/20  11:00:00,27.974999999999998,413.5833333333333,182.25,4.199999999999999,18.999999961965006,19.0,0.9999999999999999,401.53102701677494 
 07/20  12:00:00,27.666666666666668,467.3333333333333,141.91666666666666,4.199999999999999,18.99999999999999,19.0,0.9999999999999999,421.98234516883986 
 07/20  13:00:00,27.349999999999998,484.4166666666667,142.75,2.4000000000000004,20.247026774191372,20.5,0.9999999999999999,77.85357847467719 
 07/20  14:00:00,29.175,479.0833333333333,103.58333333333333,2.4000000000000004,20.499999999945235,20.5,0.9999999999999999,232.78855910660388 
 07/20  15:00:00,29.599999999999998,441.3333333333333,89.91666666666667,2.4000000000000004,20.5,20.5,0.9999999999999999,294.97236415437027 
 07/20  16:00:00,29.041666666666668,375.5,60.75,2.4000000000000004,20.5,20.5,0.9999999999999999,323.41231179456696 
 07/20  17:00:00,29.291666666666668,289.5833333333333,39.333333333333336,2.4000000000000004,20.5,20.5,0.9999999999999999,350.89858144428814 
 07/20  18:00:00,29.849999999999998,204.58333333333334,32.0,0.0,20.5,20.5,0.0,371.7498838316369 
 07/20  19:00:00,29.51666666666667,115.83333333333333,19.500000000000004,0.0,20.5,20.5,0.0,384.47890650886166 
 07/20  20:00:00,28.75,34.63888888888889,7.222222222222222,0.0,20.5,20.5,0.0,387.34885347233444 
 07/20  21:00:00,27.916666666666668,0.0,0.0,0.0,21.68430745937349,22.0,0.0,0.3254755730307211 
 07/20  22:00:00,26.858333333333334,0.0,0.0,0.0,21.99999998256457,22.0,0.0,39.472614274705336 
 07/20  23:00:00,26.05,0.0,0.0,0.0,22.0,22.0,0.0,52.86264028669982 
 07/20  24:00:00,25.45,0.0,0.0,0.0,22.0,22.0,0.0,50.475618742701165 
 07/21  01:00:00,25.025000000000002,0.0,0.0,0.0,22.158191166740902,23.0,0.0,0.0 
 07/21  02:00:00,24.78333333333333,0.0,0.0,0.0,22.158409913544975,23.0,0.0,0.0 
 07/21  03:00:00,24.583333333333332,0.0,0.0,0.0,22.07736892942293,23.0,0.0,0.0 
 07/21  04:00:00,24.09166666666667,0.0,0.0,0.0,21.969332679402893,23.0,0.0,0.0 
 07/21  05:00:00,23.333333333333332,2.3333333333333335,26.333333333333332,0.0,21.843282748804665,23.0,0.0,0.0 
 07/21  06:00:00,22.53333333333333,23.333333333333332,185.33333333333334,0.0,21.7499454030372,23.0,0.0,0.0 
 07/21  07:00:00,22.84166666666667,74.25,418.4166666666667,0.0,21.730981022781023,23.0,0.0,0.0 
 07/21  08:00:00,23.825000000000003,94.08333333333333,631.4999999999999,0.0,21.840522169537035,23.0,0.0,0.0 
 07/21  09:00:00,25.308333333333334,113.83333333333333,763.5,4.199999999999999,22.044697716750335,23.0,0.9999999999999999,0.0 
 07/21  10:00:00,28.316666666666666,131.25,814.4166666666666,4.199999999999999,18.904917432179655,19.0,0.9999999999999999,798.4910127875938 
 07/21  11:00:00,30.775000000000002,147.83333333333334,803.5833333333334,4.199999999999999,18.999999892173328,19.0,0.9999999999999999,644.5333131779929 
 07/21  12:00:00,32.041666666666664,241.41666666666666,639.7500000000001,4.199999999999999,18.999999999999705,19.0,0.9999999999999999,642.5752266035947 
 07/21  13:00:00,33.31666666666667,383.0833333333333,381.6666666666667,2.4000000000000004,20.390800711798104,20.5,0.9999999999999999,290.5159668683302 
 07/21  14:00:00,34.25,448.75,222.0,2.4000000000000004,20.49999999999873,20.5,0.9999999999999999,458.4285486755119 
 07/21  15:00:00,34.675000000000004,402.4166666666667,257.3333333333333,2.4000000000000004,20.5,20.5,0.9999999999999999,534.3074571251816 
 07/21  16:00:00,35.32500000000001,327.9166666666667,305.6666666666667,2.4000000000000004,20.5,20.5,0.9999999999999999,578.1413717659891 
 07/21  17:00:00,34.475,291.5833333333333,197.66666666666666,2.4000000000000004,20.5,20.5,0.9999999999999999,625.1244680553226 
 07/21  18:00:00,28.933333333333334,215.25,173.16666666666666,0.0,20.5,20.5,0.0,644.3689428408308 
 07/21  19:00:00,26.241666666666664,127.33333333333333,192.41666666666666,0.0,20.5,20.5,0.0,685.4907102814777 
 07/21  20:00:00,26.699999999999992,35.166666666666664,62.083333333333336,0.0,20.5,20.5,0.0,650.5397534074694 
 07/21  21:00:00,26.291666666666668,0.0,0.0,0.0,21.87032369441691,22.0,0.0,165.09537906620417 
 07/21  22:00:00,25.3,0.0,0.0,0.0,21.999999999999968,22.0,0.0,225.5102148006954 
 07/21  23:00:00,24.275000000000002,0.0,0.0,0.0,22.0,22.0,0.0,229.39904606456855 
 07/21  24:00:00,23.491666666666664,0.0,0.0,0.0,22.0,22.0,0.0,211.48574524256045 
 07/22  01:00:00,22.791666666666668,0.0,0.0,0.0,22.657857271236114,23.0,0.0,0.0 
 07/22  02:00:00,22.208333333333332,0.0,0.0,0.0,22.899318331950145,23.0,0.0,0.0 
 07/22  03:00:00,22.058333333333337,0.0,0.0,0.0,22.870642263611376,23.0,0.0,0.0 
 07/22  04:00:00,21.983333333333334,0.0,0.0,0.0,22.76874738436824,23.0,0.0,0.0 
 07/22  05:00:00,21.900000000000002,1.6666666666666667,27.499999999999996,0.0,22.62484660665467,23.0,0.0,0.0 
 07/22  06:00:00,21.258333333333333,16.5,214.75,0.0,22.48761895376765,23.0,0.0,0.0 
 07/22  07:00:00,21.383333333333336,55.0,539.5833333333334,0.0,22.387494175291568,23.0,0.0,0.0 
 07/22  08:00:00,23.55,82.66666666666667,696.0,0.0,22.486554176588033,23.0,0.0,0.0 
 07/22  09:00:00,26.025000000000002,102.83333333333333,765.5,4.199999999999999,22.704774896412506,23.0,0.9999999999999999,0.0 
 07/22  10:00:00,29.291666666666668,124.0,816.0833333333334,4.199999999999999,18.905871819032612,19.0,0.9999999999999999,1019.850426856528 
 07/22  11:00:00,31.991666666666664,135.08333333333334,832.4166666666666,4.199999999999999,18.999993489914534,19.0,0.9999999999999999,776.3575109635884 
 07/22  12:00:00,33.80833333333334,177.08333333333334,769.75,4.199999999999999,18.999999999958643,19.0,0.9999999999999999,754.2454156206218 
 07/22  13:00:00,34.65833333333333,203.91666666666666,728.6666666666666,2.4000000000000004,20.409790601854525,20.5,0.9999999999999999,343.9293067622022 
 07/22  14:00:00,35.4,210.41666666666666,705.0833333333334,2.4000000000000004,20.499999999986994,20.5,0.9999999999999999,512.6044642524972 
 07/22  15:00:00,35.25833333333333,247.91666666666666,583.1666666666666,2.4000000000000004,20.5,20.5,0.9999999999999999,580.4152758782499 
 07/22  16:00:00,35.55833333333333,296.3333333333333,375.6666666666667,2.4000000000000004,20.5,20.5,0.9999999999999999,635.7718941840723 
 07/22  17:00:00,35.108333333333334,289.1666666666667,180.25,2.4000000000000004,20.5,20.5,0.9999999999999999,698.2382723544766 
 07/22  18:00:00,34.574999999999996,212.0,59.833333333333336,0.0,20.5,20.5,0.0,731.8320855649848 
 07/22  19:00:00,34.64166666666667,120.75,28.416666666666668,0.0,20.500000000000004,20.5,0.0,752.8805247894365 
 07/22  20:00:00,33.375,30.083333333333332,9.833333333333334,0.0,20.5,20.5,0.0,724.3596868049814 
 07/22  21:00:00,31.50833333333334,0.0,0.0,0.0,21.891810166707515,22.0,0.0,250.8494361407697 
 07/22  22:00:00,29.75,0.0,0.0,0.0,21.99999999999991,22.0,0.0,332.11880486454027 
 07/22  23:00:00,28.708333333333332,0.0,0.0,0.0,22.0,22.0,0.0,333.66598262452277 
 07/22  24:00:00,27.974999999999998,0.0,0.0,0.0,22.0,22.0,0.0,317.12830397386386 
 07/23  01:00:00,26.2,0.0,0.0,0.0,21.00088648673548,21.0,0.0,525.0180231985164 
 07/23  02:00:00,24.849999999999998,0.0,0.0,0.0,20.999999999944276,21.0,0.0,422.8440451375834 
 07/23  03:00:00,24.483333333333334,0.0,0.0,0.0,21.0,21.0,0.0,366.92631987665203 
 07/23  04:00:00,24.166666666666668,0.0,0.0,0.0,21.0,21.0,0.0,324.0037670390761 
 07/23  05:00:00,23.825,1.4999999999999998,26.999999999999996,0.0,21.0,21.0,0.0,287.7583799566665 
 07/23  06:00:00,23.641666666666666,16.083333333333332,210.16666666666666,0.0,21.0,21.0,0.0,264.2921237801109 
 07/23  07:00:00,23.775000000000002,56.416666666666664,524.0,0.0,21.0,21.0,0.0,262.86623924398776 
 07/23  08:00:00,24.541666666666668,83.5,669.25,0.0,21.0,21.0,0.0,284.6787943350051 
 07/23  09:00:00,25.933333333333337,117.5,708.1666666666666,0.0,21.0,21.0,0.0,315.01086939778685 
 07/23  10:00:00,28.233333333333334,206.16666666666666,577.3333333333334,0.0,21.0,21.0,0.0,358.8873115008998 
 07/23  11:00:00,29.400000000000002,302.4166666666667,451.25,0.0,21.0,21.0,0.0,404.93702227980475 
 07/23  12:00:00,28.583333333333332,359.3333333333333,401.9166666666667,0.0,21.0,21.0,0.0,440.157486183553 
 07/23  13:00:00,28.233333333333334,418.25,309.58333333333337,0.0,21.0,21.0,0.0,479.38195296918155 
 07/23  14:00:00,29.683333333333334,454.25,189.91666666666666,0.0,21.0,21.0,0.0,525.7914112759617 
 07/23  15:00:00,32.40833333333333,432.5,79.58333333333333,0.0,21.0,21.0,0.0,569.47644298638 
 07/23  16:00:00,32.65,358.5,41.833333333333336,0.0,21.0,21.0,0.0,588.061431356137 
 07/23  17:00:00,31.666666666666668,245.75,16.0,0.0,21.0,21.0,0.0,582.828843632824 
 07/23  18:00:00,31.266666666666666,121.41666666666667,3.0,0.0,21.0,21.0,0.0,552.4391639375739 
 07/23  19:00:00,31.333333333333332,61.333333333333336,1.0833333333333333,0.0,21.0,21.0,0.0,532.4855635737487 
 07/23  20:00:00,30.974999999999998,15.666666666666666,0.5,0.0,20.999999999999996,21.0,0.0,510.46714869049123 
 07/23  21:00:00,29.433333333333334,0.0,0.0,0.0,21.0,21.0,0.0,469.3762077267559 
 07/23  22:00:00,27.550000000000008,0.0,0.0,0.0,21.0,21.0,0.0,437.30140686079704 
 07/23  23:00:00,26.100000000000005,0.0,0.0,0.0,21.0,21.0,0.0,404.8801812930438 
 07/23  24:00:00,25.133333333333336,0.0,0.0,0.0,21.0,21.0,0.0,371.95497184294044 
 07/24  01:00:00,24.391666666666666,0.0,0.0,0.0,21.0,21.0,0.0,337.674544779851 
 07/24  02:00:00,24.041666666666668,0.0,0.0,0.0,21.0,21.0,0.0,305.85692593418173 
 07/24  03:00:00,23.88333333333334,0.0,0.0,0.0,21.0,21.0,0.0,275.942153724279 
 07/24  04:00:00,23.858333333333334,0.0,0.0,0.0,21.0,21.0,0.0,246.6810936768857 
 07/24  05:00:00,23.84166666666667,4.499999999999999,10.666666666666666,0.0,21.0,21.0,0.0,219.68199734066806 
 07/24  06:00:00,23.8,36.916666666666664,65.16666666666667,0.0,21.0,21.0,0.0,205.7754360402876 
 07/24  07:00:00,23.974999999999998,104.91666666666667,127.25,0.0,21.0,21.0,0.0,209.879789597293 
 07/24  08:00:00,24.916666666666668,161.83333333333334,293.5833333333333,0.0,21.0,21.0,0.0,236.48735608287873 
 07/24  09:00:00,25.675,177.5,496.8333333333333,0.0,21.0,21.0,0.0,267.8807687400483 
