tick,datetime,agent_id,agent_uid_rank,meet_count,in_office,pt
675.1,2022-08-29 03:06:00,7,0,1,False,[28 47  0]
675.1,2022-08-29 03:06:00,8,0,1,False,[52 33  0]
675.1,2022-08-29 03:06:00,9,0,0,False,[27 20  0]
675.1,2022-08-29 03:06:00,10,0,1,False,[49 18  0]
675.1,2022-08-29 03:06:00,11,0,1,False,[84 44  0]
675.1,2022-08-29 03:06:00,12,0,0,False,[93 47  0]
675.1,2022-08-29 03:06:00,13,0,0,False,[23 41  0]
675.1,2022-08-29 03:06:00,14,0,0,False,[ 2 24  0]
676.1,2022-08-29 04:06:00,0,0,0,False,[63  1  0]
676.1,2022-08-29 04:06:00,1,0,0,False,[12 16  0]
676.1,2022-08-29 04:06:00,2,0,1,False,[72  9  0]
676.1,2022-08-29 04:06:00,3,0,4,False,[81  6  0]
676.1,2022-08-29 04:06:00,4,0,4,False,[73  6  0]
676.1,2022-08-29 04:06:00,5,0,8,False,[50 24  0]
676.1,2022-08-29 04:06:00,6,0,1,False,[73 23  0]
676.1,2022-08-29 04:06:00,7,0,1,False,[27 46  0]
676.1,2022-08-29 04:06:00,8,0,1,False,[53 34  0]
676.1,2022-08-29 04:06:00,9,0,0,False,[26 21  0]
676.1,2022-08-29 04:06:00,10,0,1,False,[48 17  0]
676.1,2022-08-29 04:06:00,11,0,1,False,[83 45  0]
676.1,2022-08-29 04:06:00,12,0,0,False,[92 48  0]
676.1,2022-08-29 04:06:00,13,0,0,False,[24 40  0]
676.1,2022-08-29 04:06:00,14,0,0,False,[ 3 23  0]
677.1,2022-08-29 05:06:00,0,0,0,False,[64  0  0]
677.1,2022-08-29 05:06:00,1,0,0,False,[11 17  0]
677.1,2022-08-29 05:06:00,2,0,1,False,[73  8  0]
677.1,2022-08-29 05:06:00,3,0,4,False,[82  5  0]
677.1,2022-08-29 05:06:00,4,0,4,False,[74  7  0]
677.1,2022-08-29 05:06:00,5,0,8,False,[49 25  0]
677.1,2022-08-29 05:06:00,6,0,1,False,[74 22  0]
677.1,2022-08-29 05:06:00,7,0,1,False,[26 45  0]
677.1,2022-08-29 05:06:00,8,0,1,False,[52 33  0]
677.1,2022-08-29 05:06:00,9,0,0,False,[27 22  0]
677.1,2022-08-29 05:06:00,10,0,1,False,[47 16  0]
677.1,2022-08-29 05:06:00,11,0,1,False,[84 46  0]
677.1,2022-08-29 05:06:00,12,0,0,False,[91 47  0]
677.1,2022-08-29 05:06:00,13,0,0,False,[23 39  0]
677.1,2022-08-29 05:06:00,14,0,0,False,[ 2 22  0]
678.1,2022-08-29 06:06:00,0,0,0,False,[63  0  0]
678.1,2022-08-29 06:06:00,1,0,0,False,[10 16  0]
678.1,2022-08-29 06:06:00,2,0,1,False,[72  9  0]
678.1,2022-08-29 06:06:00,3,0,4,False,[81  4  0]
678.1,2022-08-29 06:06:00,4,0,4,False,[75  8  0]
678.1,2022-08-29 06:06:00,5,0,8,False,[48 24  0]
678.1,2022-08-29 06:06:00,6,0,1,False,[73 23  0]
678.1,2022-08-29 06:06:00,7,0,1,False,[25 44  0]
678.1,2022-08-29 06:06:00,8,0,1,False,[53 34  0]
678.1,2022-08-29 06:06:00,9,0,0,False,[26 21  0]
678.1,2022-08-29 06:06:00,10,0,1,False,[48 17  0]
678.1,2022-08-29 06:06:00,11,0,1,False,[85 47  0]
678.1,2022-08-29 06:06:00,12,0,0,False,[90 48  0]
678.1,2022-08-29 06:06:00,13,0,0,False,[24 40  0]
678.1,2022-08-29 06:06:00,14,0,0,False,[ 1 21  0]
679.1,2022-08-29 07:06:00,0,0,0,False,[62  1  0]
679.1,2022-08-29 07:06:00,1,0,0,False,[11 15  0]
679.1,2022-08-29 07:06:00,2,0,1,False,[73 10  0]
679.1,2022-08-29 07:06:00,3,0,4,False,[82  3  0]
679.1,2022-08-29 07:06:00,4,0,4,False,[74  7  0]
679.1,2022-08-29 07:06:00,5,0,8,True,[49 25  0]
679.1,2022-08-29 07:06:00,6,0,1,False,[72 22  0]
679.1,2022-08-29 07:06:00,7,0,1,False,[26 45  0]
679.1,2022-08-29 07:06:00,8,0,1,False,[52 33  0]
679.1,2022-08-29 07:06:00,9,0,0,False,[27 22  0]
679.1,2022-08-29 07:06:00,10,0,1,False,[49 18  0]
679.1,2022-08-29 07:06:00,11,0,1,False,[84 48  0]
679.1,2022-08-29 07:06:00,12,0,0,True,[91 47  0]
679.1,2022-08-29 07:06:00,13,0,0,False,[23 39  0]
679.1,2022-08-29 07:06:00,14,0,0,False,[ 0 20  0]
680.1,2022-08-29 08:06:00,0,0,0,False,[63  0  0]
680.1,2022-08-29 08:06:00,1,0,0,False,[12 16  0]
680.1,2022-08-29 08:06:00,2,0,1,False,[74  9  0]
680.1,2022-08-29 08:06:00,3,0,4,False,[81  2  0]
680.1,2022-08-29 08:06:00,4,0,4,False,[75  6  0]
680.1,2022-08-29 08:06:00,5,0,8,True,[48 26  0]
680.1,2022-08-29 08:06:00,6,0,1,False,[73 21  0]
680.1,2022-08-29 08:06:00,7,0,1,False,[27 44  0]
680.1,2022-08-29 08:06:00,8,0,1,False,[51 32  0]
680.1,2022-08-29 08:06:00,9,0,0,False,[28 21  0]
680.1,2022-08-29 08:06:00,10,0,1,False,[48 19  0]
680.1,2022-08-29 08:06:00,11,0,1,False,[83 47  0]
680.1,2022-08-29 08:06:00,12,0,0,False,[90 48  0]
680.1,2022-08-29 08:06:00,13,0,0,False,[24 40  0]
680.1,2022-08-29 08:06:00,14,0,0,False,[ 0 21  0]
681.1,2022-08-29 09:06:00,0,0,0,False,[64  1  0]
681.1,2022-08-29 09:06:00,1,0,0,False,[13 17  0]
681.1,2022-08-29 09:06:00,2,0,1,False,[73  8  0]
681.1,2022-08-29 09:06:00,3,0,4,False,[82  1  0]
681.1,2022-08-29 09:06:00,4,0,4,False,[76  7  0]
681.1,2022-08-29 09:06:00,5,0,8,False,[47 27  0]
681.1,2022-08-29 09:06:00,6,0,1,True,[72 22  0]
681.1,2022-08-29 09:06:00,7,0,1,False,[26 43  0]
681.1,2022-08-29 09:06:00,8,0,1,False,[52 31  0]
681.1,2022-08-29 09:06:00,9,0,0,False,[27 20  0]
681.1,2022-08-29 09:06:00,10,0,1,False,[49 18  0]
681.1,2022-08-29 09:06:00,11,0,1,False,[82 46  0]
681.1,2022-08-29 09:06:00,12,0,0,False,[91 47  0]
681.1,2022-08-29 09:06:00,13,0,0,False,[23 41  0]
681.1,2022-08-29 09:06:00,14,0,0,False,[ 0 22  0]
682.1,2022-08-29 10:06:00,0,0,0,True,[63  2  0]
682.1,2022-08-29 10:06:00,1,0,0,False,[12 18  0]
682.1,2022-08-29 10:06:00,2,0,1,False,[74  7  0]
682.1,2022-08-29 10:06:00,3,0,4,False,[81  0  0]
682.1,2022-08-29 10:06:00,4,0,4,False,[75  8  0]
682.1,2022-08-29 10:06:00,5,0,8,False,[46 28  0]
682.1,2022-08-29 10:06:00,6,0,1,False,[71 23  0]
682.1,2022-08-29 10:06:00,7,0,1,True,[27 44  0]
682.1,2022-08-29 10:06:00,8,0,1,True,[53 32  0]
682.1,2022-08-29 10:06:00,9,0,0,False,[28 21  0]
682.1,2022-08-29 10:06:00,10,0,1,False,[48 19  0]
682.1,2022-08-29 10:06:00,11,0,1,True,[83 47  0]
682.1,2022-08-29 10:06:00,12,0,0,False,[92 46  0]
682.1,2022-08-29 10:06:00,13,0,0,True,[22 40  0]
682.1,2022-08-29 10:06:00,14,0,0,True,[ 0 21  0]
683.1,2022-08-29 11:06:00,0,0,0,False,[62  3  0]
683.1,2022-08-29 11:06:00,1,0,0,False,[13 19  0]
683.1,2022-08-29 11:06:00,2,0,1,True,[73  6  0]
683.1,2022-08-29 11:06:00,3,0,4,False,[82  0  0]
683.1,2022-08-29 11:06:00,4,0,4,False,[76  9  0]
683.1,2022-08-29 11:06:00,5,0,8,False,[47 27  0]
683.1,2022-08-29 11:06:00,6,0,1,False,[72 24  0]
683.1,2022-08-29 11:06:00,7,0,1,False,[26 43  0]
683.1,2022-08-29 11:06:00,8,0,1,True,[54 31  0]
683.1,2022-08-29 11:06:00,9,0,0,True,[29 20  0]
683.1,2022-08-29 11:06:00,10,0,1,False,[49 18  0]
683.1,2022-08-29 11:06:00,11,0,1,True,[82 46  0]
683.1,2022-08-29 11:06:00,12,0,0,True,[91 45  0]
683.1,2022-08-29 11:06:00,13,0,0,False,[23 39  0]
683.1,2022-08-29 11:06:00,14,0,0,False,[ 0 20  0]
684.1,2022-08-29 12:06:00,0,0,0,False,[63  4  0]
684.1,2022-08-29 12:06:00,1,0,0,False,[14 18  0]
684.1,2022-08-29 12:06:00,2,0,1,True,[74  5  0]
684.1,2022-08-29 12:06:00,3,0,4,False,[83  0  0]
684.1,2022-08-29 12:06:00,4,0,4,False,[77 10  0]
684.1,2022-08-29 12:06:00,5,0,8,False,[46 28  0]
684.1,2022-08-29 12:06:00,6,0,1,False,[71 25  0]
684.1,2022-08-29 12:06:00,7,0,1,False,[27 44  0]
684.1,2022-08-29 12:06:00,8,0,1,False,[55 30  0]
684.1,2022-08-29 12:06:00,9,0,0,False,[28 21  0]
684.1,2022-08-29 12:06:00,10,0,1,True,[48 17  0]
684.1,2022-08-29 12:06:00,11,0,1,False,[81 47  0]
684.1,2022-08-29 12:06:00,12,0,0,False,[90 44  0]
684.1,2022-08-29 12:06:00,13,0,0,False,[22 38  0]
684.1,2022-08-29 12:06:00,14,0,0,False,[ 1 21  0]
685.1,2022-08-29 13:06:00,0,0,0,False,[64  5  0]
685.1,2022-08-29 13:06:00,1,0,0,False,[13 19  0]
685.1,2022-08-29 13:06:00,2,0,1,False,[73  4  0]
685.1,2022-08-29 13:06:00,3,0,4,True,[82  0  0]
685.1,2022-08-29 13:06:00,4,0,4,False,[78  9  0]
685.1,2022-08-29 13:06:00,5,0,8,False,[47 27  0]
685.1,2022-08-29 13:06:00,6,0,1,False,[70 24  0]
685.1,2022-08-29 13:06:00,7,0,1,False,[26 43  0]
685.1,2022-08-29 13:06:00,8,0,1,False,[56 31  0]
685.1,2022-08-29 13:06:00,9,0,0,False,[29 20  0]
685.1,2022-08-29 13:06:00,10,0,1,True,[49 18  0]
685.1,2022-08-29 13:06:00,11,0,1,False,[80 48  0]
685.1,2022-08-29 13:06:00,12,0,0,False,[91 45  0]
685.1,2022-08-29 13:06:00,13,0,0,False,[21 37  0]
685.1,2022-08-29 13:06:00,14,0,0,True,[ 0 20  0]
686.1,2022-08-29 14:06:00,0,0,0,False,[63  4  0]
686.1,2022-08-29 14:06:00,1,0,0,False,[12 20  0]
686.1,2022-08-29 14:06:00,2,0,1,False,[72  3  0]
686.1,2022-08-29 14:06:00,3,0,4,True,[81  0  0]
686.1,2022-08-29 14:06:00,4,0,4,False,[79 10  0]
686.1,2022-08-29 14:06:00,5,0,8,False,[48 28  0]
686.1,2022-08-29 14:06:00,6,0,1,False,[69 25  0]
686.1,2022-08-29 14:06:00,7,0,1,False,[27 42  0]
686.1,2022-08-29 14:06:00,8,0,1,False,[57 32  0]
686.1,2022-08-29 14:06:00,9,0,0,False,[30 19  0]
686.1,2022-08-29 14:06:00,10,0,1,True,[48 17  0]
686.1,2022-08-29 14:06:00,11,0,1,False,[79 49  0]
686.1,2022-08-29 14:06:00,12,0,0,True,[90 46  0]
686.1,2022-08-29 14:06:00,13,0,0,False,[20 36  0]
686.1,2022-08-29 14:06:00,14,0,0,True,[ 1 19  0]
687.1,2022-08-29 15:06:00,0,0,0,False,[62  3  0]
687.1,2022-08-29 15:06:00,1,0,0,False,[11 21  0]
687.1,2022-08-29 15:06:00,2,0,1,False,[73  4  0]
687.1,2022-08-29 15:06:00,3,0,4,False,[82  0  0]
687.1,2022-08-29 15:06:00,4,0,4,False,[80  9  0]
687.1,2022-08-29 15:06:00,5,0,8,False,[47 29  0]
687.1,2022-08-29 15:06:00,6,0,1,False,[68 26  0]
687.1,2022-08-29 15:06:00,7,0,1,False,[28 41  0]
687.1,2022-08-29 15:06:00,8,0,1,False,[56 33  0]
687.1,2022-08-29 15:06:00,9,0,0,False,[31 20  0]
687.1,2022-08-29 15:06:00,10,0,1,False,[49 16  0]
687.1,2022-08-29 15:06:00,11,0,1,True,[78 49  0]
687.1,2022-08-29 15:06:00,12,0,0,False,[89 47  0]
687.1,2022-08-29 15:06:00,13,0,0,False,[21 37  0]
687.1,2022-08-29 15:06:00,14,0,0,True,[ 0 20  0]
688.1,2022-08-29 16:06:00,0,0,0,False,[61  4  0]
688.1,2022-08-29 16:06:00,1,0,0,False,[10 22  0]
688.1,2022-08-29 16:06:00,2,0,1,False,[72  3  0]
688.1,2022-08-29 16:06:00,3,0,4,False,[81  1  0]
688.1,2022-08-29 16:06:00,4,0,4,True,[79  8  0]
688.1,2022-08-29 16:06:00,5,0,8,False,[46 28  0]
688.1,2022-08-29 16:06:00,6,0,1,False,[67 25  0]
688.1,2022-08-29 16:06:00,7,0,1,False,[29 42  0]
688.1,2022-08-29 16:06:00,8,0,1,False,[57 34  0]
688.1,2022-08-29 16:06:00,9,0,0,False,[30 21  0]
688.1,2022-08-29 16:06:00,10,0,1,False,[48 17  0]
688.1,2022-08-29 16:06:00,11,0,1,False,[77 48  0]
688.1,2022-08-29 16:06:00,12,0,0,False,[88 48  0]
688.1,2022-08-29 16:06:00,13,0,0,True,[20 38  0]
688.1,2022-08-29 16:06:00,14,0,0,False,[ 0 19  0]
689.1,2022-08-29 17:06:00,0,0,0,False,[62  5  0]
689.1,2022-08-29 17:06:00,1,0,0,False,[11 23  0]
689.1,2022-08-29 17:06:00,2,0,1,False,[73  2  0]
689.1,2022-08-29 17:06:00,3,0,4,False,[82  2  0]
689.1,2022-08-29 17:06:00,4,0,4,False,[78  7  0]
689.1,2022-08-29 17:06:00,5,0,8,False,[47 27  0]
689.1,2022-08-29 17:06:00,6,0,1,False,[68 24  0]
689.1,2022-08-29 17:06:00,7,0,1,False,[28 41  0]
689.1,2022-08-29 17:06:00,8,0,1,False,[56 33  0]
689.1,2022-08-29 17:06:00,9,0,0,False,[29 22  0]
689.1,2022-08-29 17:06:00,10,0,1,False,[49 16  0]
689.1,2022-08-29 17:06:00,11,0,1,False,[76 49  0]
689.1,2022-08-29 17:06:00,12,0,0,False,[89 49  0]
689.1,2022-08-29 17:06:00,13,0,0,False,[21 37  0]
689.1,2022-08-29 17:06:00,14,0,0,False,[ 0 18  0]
690.1,2022-08-29 18:06:00,0,0,0,False,[63  6  0]
690.1,2022-08-29 18:06:00,1,0,0,False,[12 24  0]
690.1,2022-08-29 18:06:00,2,0,1,False,[74  3  0]
690.1,2022-08-29 18:06:00,3,0,4,False,[81  1  0]
690.1,2022-08-29 18:06:00,4,0,4,False,[77  8  0]
690.1,2022-08-29 18:06:00,5,0,8,False,[46 28  0]
690.1,2022-08-29 18:06:00,6,0,1,False,[67 25  0]
690.1,2022-08-29 18:06:00,7,0,1,False,[29 40  0]
690.1,2022-08-29 18:06:00,8,0,1,False,[57 34  0]
690.1,2022-08-29 18:06:00,9,0,0,False,[28 21  0]
690.1,2022-08-29 18:06:00,10,0,1,False,[50 17  0]
690.1,2022-08-29 18:06:00,11,0,1,False,[75 49  0]
690.1,2022-08-29 18:06:00,12,0,0,False,[88 49  0]
690.1,2022-08-29 18:06:00,13,0,0,False,[22 36  0]
690.1,2022-08-29 18:06:00,14,0,0,False,[ 0 19  0]
691.1,2022-08-29 19:06:00,0,0,0,False,[62  5  0]
691.1,2022-08-29 19:06:00,1,0,0,False,[11 23  0]
691.1,2022-08-29 19:06:00,2,0,1,False,[73  4  0]
691.1,2022-08-29 19:06:00,3,0,4,False,[82  2  0]
691.1,2022-08-29 19:06:00,4,0,4,False,[76  7  0]
691.1,2022-08-29 19:06:00,5,0,8,False,[47 29  0]
691.1,2022-08-29 19:06:00,6,0,1,False,[68 24  0]
691.1,2022-08-29 19:06:00,7,0,1,False,[28 41  0]
691.1,2022-08-29 19:06:00,8,0,1,False,[56 35  0]
691.1,2022-08-29 19:06:00,9,0,0,False,[29 22  0]
691.1,2022-08-29 19:06:00,10,0,1,False,[49 18  0]
691.1,2022-08-29 19:06:00,11,0,1,False,[76 49  0]
691.1,2022-08-29 19:06:00,12,0,0,False,[89 48  0]
691.1,2022-08-29 19:06:00,13,0,0,False,[23 37  0]
691.1,2022-08-29 19:06:00,14,0,0,False,[ 1 18  0]
692.1,2022-08-29 20:06:00,0,0,0,False,[63  4  0]
692.1,2022-08-29 20:06:00,1,0,0,False,[12 24  0]
692.1,2022-08-29 20:06:00,2,0,1,False,[72  3  0]
692.1,2022-08-29 20:06:00,3,0,4,False,[81  1  0]
692.1,2022-08-29 20:06:00,4,0,4,False,[75  8  0]
692.1,2022-08-29 20:06:00,5,0,8,False,[48 28  0]
692.1,2022-08-29 20:06:00,6,0,1,False,[69 23  0]
692.1,2022-08-29 20:06:00,7,0,1,False,[29 40  0]
692.1,2022-08-29 20:06:00,8,0,1,False,[55 34  0]
692.1,2022-08-29 20:06:00,9,0,0,False,[28 23  0]
692.1,2022-08-29 20:06:00,10,0,1,False,[50 19  0]
692.1,2022-08-29 20:06:00,11,0,1,False,[77 49  0]
692.1,2022-08-29 20:06:00,12,0,0,False,[88 47  0]
692.1,2022-08-29 20:06:00,13,0,0,False,[24 38  0]
692.1,2022-08-29 20:06:00,14,0,0,False,[ 2 17  0]
693.1,2022-08-29 21:06:00,0,0,0,False,[62  5  0]
693.1,2022-08-29 21:06:00,1,0,0,False,[11 25  0]
693.1,2022-08-29 21:06:00,2,0,1,False,[73  2  0]
693.1,2022-08-29 21:06:00,3,0,4,False,[82  2  0]
693.1,2022-08-29 21:06:00,4,0,4,False,[74  9  0]
693.1,2022-08-29 21:06:00,5,0,8,False,[47 27  0]
693.1,2022-08-29 21:06:00,6,0,1,False,[68 24  0]
693.1,2022-08-29 21:06:00,7,0,1,False,[30 41  0]
693.1,2022-08-29 21:06:00,8,0,1,False,[56 33  0]
693.1,2022-08-29 21:06:00,9,0,0,False,[29 22  0]
693.1,2022-08-29 21:06:00,10,0,1,False,[51 20  0]
693.1,2022-08-29 21:06:00,11,0,1,False,[78 49  0]
693.1,2022-08-29 21:06:00,12,0,0,False,[89 48  0]
693.1,2022-08-29 21:06:00,13,0,0,False,[23 39  0]
693.1,2022-08-29 21:06:00,14,0,0,False,[ 3 18  0]
694.1,2022-08-29 22:06:00,0,0,0,False,[63  4  0]
694.1,2022-08-29 22:06:00,1,0,0,False,[10 24  0]
694.1,2022-08-29 22:06:00,2,0,1,False,[72  1  0]
694.1,2022-08-29 22:06:00,3,0,4,False,[83  3  0]
694.1,2022-08-29 22:06:00,4,0,4,False,[75 10  0]
694.1,2022-08-29 22:06:00,5,0,8,False,[48 28  0]
694.1,2022-08-29 22:06:00,6,0,1,False,[69 23  0]
694.1,2022-08-29 22:06:00,7,0,1,False,[31 42  0]
694.1,2022-08-29 22:06:00,8,0,1,False,[57 34  0]
694.1,2022-08-29 22:06:00,9,0,0,False,[28 21  0]
694.1,2022-08-29 22:06:00,10,0,1,False,[50 19  0]
694.1,2022-08-29 22:06:00,11,0,1,False,[77 49  0]
694.1,2022-08-29 22:06:00,12,0,0,False,[88 49  0]
694.1,2022-08-29 22:06:00,13,0,0,False,[24 40  0]
694.1,2022-08-29 22:06:00,14,0,0,False,[ 2 17  0]
695.1,2022-08-29 23:06:00,0,0,0,False,[64  5  0]
695.1,2022-08-29 23:06:00,1,0,0,False,[11 23  0]
695.1,2022-08-29 23:06:00,2,0,1,False,[71  0  0]
695.1,2022-08-29 23:06:00,3,0,4,False,[84  4  0]
695.1,2022-08-29 23:06:00,4,0,4,False,[74  9  0]
695.1,2022-08-29 23:06:00,5,0,8,False,[49 29  0]
695.1,2022-08-29 23:06:00,6,0,1,False,[70 22  0]
695.1,2022-08-29 23:06:00,7,0,1,False,[32 41  0]
695.1,2022-08-29 23:06:00,8,0,1,False,[58 33  0]
695.1,2022-08-29 23:06:00,9,0,0,False,[27 22  0]
695.1,2022-08-29 23:06:00,10,0,1,False,[51 18  0]
695.1,2022-08-29 23:06:00,11,0,1,False,[78 48  0]
695.1,2022-08-29 23:06:00,12,0,0,False,[87 48  0]
695.1,2022-08-29 23:06:00,13,0,0,False,[25 39  0]
695.1,2022-08-29 23:06:00,14,0,0,False,[ 3 18  0]
696.1,2022-08-30 00:06:00,0,0,0,False,[63  4  0]
696.1,2022-08-30 00:06:00,1,0,0,False,[10 22  0]
696.1,2022-08-30 00:06:00,2,0,1,False,[72  1  0]
696.1,2022-08-30 00:06:00,3,0,4,False,[83  3  0]
696.1,2022-08-30 00:06:00,4,0,4,False,[75 10  0]
696.1,2022-08-30 00:06:00,5,0,8,False,[48 28  0]
696.1,2022-08-30 00:06:00,6,0,1,False,[71 23  0]
696.1,2022-08-30 00:06:00,7,0,1,False,[33 40  0]
696.1,2022-08-30 00:06:00,8,0,1,False,[57 32  0]
696.1,2022-08-30 00:06:00,9,0,0,False,[28 21  0]
696.1,2022-08-30 00:06:00,10,0,1,False,[52 19  0]
696.1,2022-08-30 00:06:00,11,0,1,False,[77 47  0]
696.1,2022-08-30 00:06:00,12,0,0,False,[86 49  0]
696.1,2022-08-30 00:06:00,13,0,0,False,[26 40  0]
696.1,2022-08-30 00:06:00,14,0,0,False,[ 4 17  0]
697.1,2022-08-30 01:06:00,0,0,0,False,[62  3  0]
697.1,2022-08-30 01:06:00,1,0,0,False,[11 21  0]
697.1,2022-08-30 01:06:00,2,0,1,False,[71  2  0]
697.1,2022-08-30 01:06:00,3,0,4,False,[82  4  0]
697.1,2022-08-30 01:06:00,4,0,4,False,[76 11  0]
697.1,2022-08-30 01:06:00,5,0,8,False,[49 27  0]
697.1,2022-08-30 01:06:00,6,0,1,False,[72 24  0]
697.1,2022-08-30 01:06:00,7,0,1,False,[34 39  0]
697.1,2022-08-30 01:06:00,8,0,1,False,[56 31  0]
697.1,2022-08-30 01:06:00,9,0,0,False,[29 20  0]
697.1,2022-08-30 01:06:00,10,0,1,False,[53 18  0]
697.1,2022-08-30 01:06:00,11,0,1,False,[78 48  0]
697.1,2022-08-30 01:06:00,12,0,0,False,[85 49  0]
697.1,2022-08-30 01:06:00,13,0,0,False,[25 39  0]
697.1,2022-08-30 01:06:00,14,0,0,False,[ 3 16  0]
698.1,2022-08-30 02:06:00,0,0,0,False,[63  4  0]
698.1,2022-08-30 02:06:00,1,0,0,False,[12 22  0]
698.1,2022-08-30 02:06:00,2,0,1,False,[70  1  0]
698.1,2022-08-30 02:06:00,3,0,4,False,[83  3  0]
698.1,2022-08-30 02:06:00,4,0,4,False,[77 12  0]
698.1,2022-08-30 02:06:00,5,0,8,False,[50 28  0]
698.1,2022-08-30 02:06:00,6,0,1,False,[73 25  0]
698.1,2022-08-30 02:06:00,7,0,1,False,[33 38  0]
698.1,2022-08-30 02:06:00,8,0,1,False,[57 32  0]
698.1,2022-08-30 02:06:00,9,0,0,False,[30 19  0]
698.1,2022-08-30 02:06:00,10,0,1,False,[54 19  0]
698.1,2022-08-30 02:06:00,11,0,1,False,[77 47  0]
698.1,2022-08-30 02:06:00,12,0,0,False,[86 48  0]
698.1,2022-08-30 02:06:00,13,0,0,False,[24 38  0]
698.1,2022-08-30 02:06:00,14,0,0,False,[ 4 15  0]
699.1,2022-08-30 03:06:00,0,0,0,False,[64  3  0]
699.1,2022-08-30 03:06:00,1,0,0,False,[11 23  0]
699.1,2022-08-30 03:06:00,2,0,1,False,[69  2  0]
699.1,2022-08-30 03:06:00,3,0,4,False,[84  4  0]
699.1,2022-08-30 03:06:00,4,0,4,False,[76 11  0]
699.1,2022-08-30 03:06:00,5,0,8,False,[51 27  0]
699.1,2022-08-30 03:06:00,6,0,1,False,[72 24  0]
699.1,2022-08-30 03:06:00,7,0,1,False,[32 37  0]
699.1,2022-08-30 03:06:00,8,0,1,False,[58 31  0]
699.1,2022-08-30 03:06:00,9,0,0,False,[31 20  0]
699.1,2022-08-30 03:06:00,10,0,1,False,[53 20  0]
699.1,2022-08-30 03:06:00,11,0,1,False,[76 46  0]
699.1,2022-08-30 03:06:00,12,0,0,False,[85 49  0]
699.1,2022-08-30 03:06:00,13,0,0,False,[25 39  0]
699.1,2022-08-30 03:06:00,14,0,0,False,[ 5 14  0]
700.1,2022-08-30 04:06:00,0,0,0,False,[65  4  0]
700.1,2022-08-30 04:06:00,1,0,0,False,[10 22  0]
700.1,2022-08-30 04:06:00,2,0,1,False,[68  1  0]
700.1,2022-08-30 04:06:00,3,0,4,False,[83  5  0]
700.1,2022-08-30 04:06:00,4,0,4,False,[75 12  0]
700.1,2022-08-30 04:06:00,5,0,8,False,[52 26  0]
700.1,2022-08-30 04:06:00,6,0,1,False,[73 23  0]
700.1,2022-08-30 04:06:00,7,0,1,False,[31 38  0]
700.1,2022-08-30 04:06:00,8,0,1,False,[59 30  0]
700.1,2022-08-30 04:06:00,9,0,0,False,[32 21  0]
700.1,2022-08-30 04:06:00,10,0,1,False,[54 21  0]
700.1,2022-08-30 04:06:00,11,0,1,False,[75 45  0]
700.1,2022-08-30 04:06:00,12,0,0,False,[84 49  0]
700.1,2022-08-30 04:06:00,13,0,0,False,[26 40  0]
700.1,2022-08-30 04:06:00,14,0,0,False,[ 6 15  0]
701.1,2022-08-30 05:06:00,0,0,0,False,[64  3  0]
701.1,2022-08-30 05:06:00,1,0,0,False,[11 21  0]
701.1,2022-08-30 05:06:00,2,0,1,False,[69  0  0]
701.1,2022-08-30 05:06:00,3,0,4,False,[84  6  0]
701.1,2022-08-30 05:06:00,4,0,4,False,[76 13  0]
701.1,2022-08-30 05:06:00,5,0,8,False,[53 27  0]
701.1,2022-08-30 05:06:00,6,0,1,False,[72 24  0]
701.1,2022-08-30 05:06:00,7,0,1,False,[32 37  0]
701.1,2022-08-30 05:06:00,8,0,1,False,[58 29  0]
701.1,2022-08-30 05:06:00,9,0,0,False,[33 22  0]
701.1,2022-08-30 05:06:00,10,0,1,False,[53 22  0]
701.1,2022-08-30 05:06:00,11,0,1,False,[74 46  0]
701.1,2022-08-30 05:06:00,12,0,0,False,[83 48  0]
701.1,2022-08-30 05:06:00,13,0,0,False,[25 39  0]
701.1,2022-08-30 05:06:00,14,0,0,False,[ 5 16  0]
702.1,2022-08-30 06:06:00,0,0,0,False,[63  2  0]
702.1,2022-08-30 06:06:00,1,0,0,False,[12 20  0]
702.1,2022-08-30 06:06:00,2,0,1,False,[68  1  0]
702.1,2022-08-30 06:06:00,3,0,4,False,[83  7  0]
702.1,2022-08-30 06:06:00,4,0,4,False,[75 14  0]
702.1,2022-08-30 06:06:00,5,0,8,False,[52 28  0]
702.1,2022-08-30 06:06:00,6,0,1,False,[73 25  0]
702.1,2022-08-30 06:06:00,7,0,1,False,[31 36  0]
702.1,2022-08-30 06:06:00,8,0,1,False,[59 28  0]
702.1,2022-08-30 06:06:00,9,0,0,False,[32 23  0]
702.1,2022-08-30 06:06:00,10,0,1,False,[52 21  0]
702.1,2022-08-30 06:06:00,11,0,1,False,[75 47  0]
702.1,2022-08-30 06:06:00,12,0,0,False,[84 49  0]
702.1,2022-08-30 06:06:00,13,0,0,False,[24 38  0]
702.1,2022-08-30 06:06:00,14,0,0,False,[ 6 17  0]
703.1,2022-08-30 07:06:00,0,0,0,True,[62  3  0]
703.1,2022-08-30 07:06:00,1,0,0,False,[13 19  0]
703.1,2022-08-30 07:06:00,2,0,1,True,[69  0  0]
703.1,2022-08-30 07:06:00,3,0,4,False,[82  8  0]
703.1,2022-08-30 07:06:00,4,0,4,False,[74 13  0]
703.1,2022-08-30 07:06:00,5,0,8,False,[53 27  0]
703.1,2022-08-30 07:06:00,6,0,1,False,[72 26  0]
703.1,2022-08-30 07:06:00,7,0,1,False,[30 37  0]
